text,id,binary,multiclass
"David,  We can't count on this. Too many will still vote R. Internalized misogyny and white supremacy are strong forces. If it happens, great, but we still have to fight like hell to get as many Rs out and Ds in as possible with or without them.",2114,Not Hope,Not Hope
"“But you see, Eden pulls me back. Everywhere I go, this is the only place that I yearn for. Eden is my home; and I want to let everyone know that Eden isn’t that bad! I want to tell everyone that it’s a peaceful place, it’s one of the few places that many beings alike can exist.”",3228,Hope,Generalized Hope
"Joe,  Ppl misunderstand House of M so bad I wish it had never been published",4561,Hope,Unrealistic Hope
"Michael,  I pray you be a mighty warrior lioness of the LORD Jesus Christ against athiesm!  I would love for you talk about this more indepth! #URL#",406,Hope,Unrealistic Hope
"It also uses the API at #URL# to generate “clarifying” paragraphs via their neural network! We’re hoping to use this Matt,  while investigating haunted spots!  Our patrons will soon get their magic sentences/paragraphs (join us! #URL# #URL#",2929,Hope,Realistic Hope
"Across the globe, the healthcare and life sciences sector is experiencing rapid innovation matched with strict regulation. At Lex Mundi, our Healthcare and Life Sciences Practice Group works to stay ahead of the changes and anticipate potential challenges. In May, the … #URL#",7499,Hope,Generalized Hope
Kaafirs and munaafiqeen like to busy us on the faults &amp; failures of our best people that we are left to only aspire towards men who are angels &amp; faultless saints (who don't exist).  They got us to be intolerant of great men with flaws. The kaafirs shame us with their small errors #URL#,4116,Not Hope,Not Hope
The current LTCBTC ratio is 0.00268958  Litecoin is an oscillator to bitcoin &amp; next peak cycle we expect the LTCBTC ratio to peak around .025  At today's bitcoin price we expect litecoin's price to be:   $206 at .010 $310 at .015 $413 at .020 $517 at .025  $1293 at .0625 max,3760,Not Hope,Not Hope
"Paul,  Now i just hope everything will fix ASAP... Jungkook already missed many things tho",4552,Hope,Generalized Hope
"Always loved these guys at John,  to miss them..  wonder if they will be heading to a new enclosure across town? Hope so #BristolZoo #seals #penguin #URL#",8251,Not Hope,Not Hope
"Alex,  Well worded.  If ONLY you were an implementer also.  Are you a visionary,  a procrastinator, a dreamer or a compromised cadre?  Yet you are by far the best of Alex,  politician's talent pool.  I yearn for the SA  called the Rainbow Nation.  Am I a dreamer?",1415,Hope,Unrealistic Hope
"Eric,  I wish I could tell you but I only started IDing as pan again recently and all the discourse around flags has made me just stay away from using any flag cause I never know which is right  I'm just floating between pan and just saying gay/queer and being flagless instead",7131,Not Hope,Not Hope
"God,  Todd, do you anticipate that we finally jump on board with NIL?  I remember the fan base on the lawn of the president demanding action for not winning games...  If we start falling behind will the regents have a change of heart?",369,Not Hope,Not Hope
"Eric,  Yes, it is another provocation.  It is another provocation by you Muscovites against all of humanity.  Enjoy your trial and lawful execution Dmitry!  I hope it is televised! #URL#",1599,Hope,Realistic Hope
"David,  I wish we who don't like her, can get in a line and kick  her but",987,Hope,Unrealistic Hope
"Sam,  Hey I use the composite but it's only who you sign out of HS. So like if you took a former 5-star HS from a school he got secretly kicked out of as a transfer, that doesn't count. We do re-grade xfers and I am working on integrating. I assume this is about UCF?",7282,Not Hope,Not Hope
"Everyone, There is no sensible answer to this. If you own X $BTC coins, go 10X $XMR coins. Or 20. This is my goal. Remember that $XMR was created specifically for private transactions. How many do you anticipate making?  Set a goal. When you reach the goal, reassess and set a new goal.",3344,Not Hope,Not Hope
"Alex,  Sometimes, stuff happens.   But there's always time for everything if you know how to use it. Don't feel sad about it and plan for next time with more desire!",5425,Hope,Generalized Hope
"Everyone, Yes, most of us don’t care. Jews, Muslims, Satanists, Buddhists…pray all you want. This Christian doesn’t care.",7828,Hope,Generalized Hope
America was founded and built using the blood sacrifices of millions of people who suffered because they didn't anticipate how evil their brethren  could be #URL#,2710,Not Hope,Not Hope
 Arsenal have submitted a £35m bid for Ajax defender Lisandro Martinez. Arsenal are ahead of Manchester United in the battle for Martinez’s signature &amp; are hopeful their offer will be accepted by Ajax. [] #afc,5302,Hope,Realistic Hope
"Sam,  I wish I had an answer. Stay loud and stay active. For now, Oregon is a lovely place to visit, and if people need a quiet trip that only they know about, I’m here. Until this dystopian insanity ends, I’ll be donating here. #URL# #URL#",4279,Not Hope,Not Hope
"Matt,  Noooo it's ok to be emo! You can be whoever you want I believe in you!!",7885,Hope,Generalized Hope
"please, grimnir! you're her only hope! oh man... ohhh man, this is getting so good... i love stuff like this! pull it together, nerd! worry not, my diminutive friend. for i am the god of war, that racing gale upon the fields of battle! none can match my speed!",6735,Hope,Generalized Hope
"Max,  In short, yes, among others. The timing will depend on the legislative cycles.  I anticipate, Florida rejecting same sex marriage (in 2023). Georgia reimplementing anti-sodomy laws; Alabama reinstating anti-miscegeny laws. Door is opened: Obergfell, Griswold, and Loving.",2158,Not Hope,Not Hope
Chegg unlock! Bartleby unlock!  UNLI unlocks - 30php for 1 hour - expect fast replies - perfect for live quiz and exam  Rush 13,3131,Not Hope,Not Hope
"Everyone, I wish you more success and may you continue to spread your genuine kindness to people around you! Since you're doing amazing and caring about people so much, please know that you deserve all the good things in this world! we always need a great person like you Eric,  ",172,Hope,Generalized Hope
 I’m Christian in the sense I believe in Jesus not in the sense that I think they’re aren’t other religions that should be acknowledged. This is great for the students who want to participate but not so much for the ones who don’t. #URL#,2401,Not Hope,Not Hope
"Mike and Mike, Go bust with the parachute money? What a tool. For the record I was hoping you’d go bust but hey ho my main wish for this season was granted. WE ARE PREMIER LEAGUE!!!",2687,Hope,Unrealistic Hope
"James and David, They do not dare. Can you imagine the violence that would be meted out on them? This aside from their desire to be 'part of the team' and not be thought of as 'other'.  Only the privileged, only those already in the club, care to mark territory like that...and this is what it is.",5649,Not Hope,Not Hope
"Mike,  I have always wanted to visit there.  If nothing but for the family history. My family roots run deep in that land.  The hope of meeting an ancestor through the veil is very much part of that.",1232,Hope,Realistic Hope
At Warwick Castle today and convinced more than ever that the people yearn to be peasants #URL#,6297,Not Hope,Not Hope
"Nick,  I would rather see her a thousand times more combative and hopeful with Sabrina and pissed off with Percival than to see her one moment alone in their home without him. I can't see her cry one second more #URL#",7779,Not Hope,Not Hope
"I will be doing a Vermintide stream tomorrow morning at around 10am GMT, we will be including things like in chat voting for challenges and enemies. I hope to see some of you there!",24,Hope,Generalized Hope
"Michael,  boy, I wish that you &amp; your friends on Sesame Street would help kids learn how to treat others with kindness, fairness &amp; respect online as well as in person.",5452,Hope,Realistic Hope
"Stop and wait a sec! When you look at me like that, my darlin', what did you expect?",6300,Not Hope,Not Hope
"Sam and Peter, Oooooohhhhhhhhhh! If and when you get cancelled, I'm absolutely bring this up as evidence.   It will be this tweet, printed on a single A4 sheet, enclosed in a snap shut breifcase, I'll bring it to count with armed protection.   You are so wrong, you're done. ",3444,Not Hope,Not Hope
"An impulsive action, could be the catalyst that causes a spark... A tiny spark can turn into a flame. Desire and passion fuels the flames. Let's create an inferno from our spark.",2322,Not Hope,Not Hope
"Alex,  This strategy has backfired on them. They did not expect it too. They are trying to add more fuel to the fire to keep the story going, yet regular Australians are saying WE ALL HAVE TO TIGHTEN OUR BELTS, how are you different!?",1182,Not Hope,Not Hope
