id,text,category
1409545234141401090,"Feliz #OrgulloLGTBI a todas las personas preciosas de por aquí, hayamos tenido más o menos trato, se haya perdido el contacto o cualquier cosa de la vida.Esta cuenta de Twitter fue mi único lugar seguro durante muchos años y no sabéis cuánto bien me habéis hecho 🏳️‍🌈🧡",hs
1409619016432472065,"Hoy, en el día del #OrgulloLGTBI es necesario recordar:- A las mujeres lesbianas les atraen mujeres, no ""personas con ID fem"".- A las mujeres bisexuales nos atraen hombres y mujeres, no autoidentificados.- No existen las mujeres con pene.- No al borrado de la orientación sex.",nhs
1413191890321674241,"¿Sabéis qué es lo chugo de esto?Que no fue por ser gay... fue por PARECERLO. Así que mi gente, si a algún LGTBIfobo violento con el cable cruzado le parecéis LGTBI+, da igual que lo seáis o no. La paliza os la vais a llevar igual. Podéis ser cisheteros, pero no estáis a salvo",nhs
1409546730987741184,"Todavía hay personas que dicen ""porq no hay un día de la heterosexualidad""Justo por eso y muchas cosas más se sigue celebrando y reivindicando el día del #OrgulloLGTBI",nhs
1412126944016187395,"Lo han vuelto a hacer, convertir a un chaval asesinado al defender a unas chicas de unos matones que pensaban que estaban siendo grabados en un mártir LGBT porque dió la causalidad que era homosexual justo la misma semana en que unos moros dan una paliza salvaje a un gay en BCN",nhs
1411671951341494274, Y la gente sin hacer nada??Que bonito ir a una fiesta LGBT reivindicativa y tocarse las narices mientras le dan una paliza a una persona.,nhs
1416386846947487747," Estoy de acuerdo. 4 tipos de humores distintos, viva la diversidad #lgtb 🏳️‍🌈",hs
1409511701062508546, Gracias por votar siempre en contra de las leyes #LGTBI 👏👏👏 por intentar tumbarlas y por apoyar las políticas anti-lgtb de la extrema derecha 👏👏👏,hs
1411739010226065409,"Unos subnomales me has sacado el dedo por la calle estando yo en el bus, 0 respeto a los #LGTB+",nhs
1419768170072743956," Cuando eres hombre y hetero y te dan una paliza no sales en la tele porque no hay ningún mensaje político en ese hecho.Cuando formas parte de la comunidad LGTBI, tienes todo el apoyo y repercusión porque forma parte de la política de este país.No hay más.",nhs
1412311278480236550,A Samuel lo han asesinado dándole una paliza por ser homosexual… Estos individuos han pasado de ser unos homófobos a ser unos ASESINOSDeberíais estar vosotros enterrados. ¡A mi si que me dais asco!#Samuelsomostodos #StopHomofobia #JusticiaPorSamuel #LGBTI,nhs
1409207024278282242,"Vas a España 😲 Cuidado 😱 Si eres LGTB no lo muestres, te pueden pegar una paliza 😢 si eres moro 🤫 te pueden matar. 😢",nhs
1409610794359312388,"Los polos iguales también se atraen,Y el género esta aquí 🧠 no aquí ⬇️#OrgulloLGTBI",hs
1412314877335592960,"Exijamos responsabilidades y respuestas a todos, porque esto DEBE ser un punto de inflexión. Y sobre todo, piña. Que el colectivo #LGTBI sea una piña. Nos tocan a une, nos tocan a todes. (Fin del hilo)#JusticiaParaSamuel#XustizaParaSamuel",nhs
1412513684279201797,"Pide al Ayuntamiento, que reponga los bancos arcoíris en apoyo al colectivo #LGTBI tras la escalada de violencia",nhs
1409605521720713216,"¡Hoy es el día del #OrgulloLGTBI ! Queremos trabajar por una universidad inclusiva que valore la diversidad, esté exenta de discriminación y tenga disposición de escuchar todas las voces de la comunidad universitaria. Desde la Delegación EPS ponemos nuestro granito de arena 🏳️‍🌈🏳️‍⚧️",hs
1409439928002437122,"Lo mejor que podemos hacer para que pare ésta lacra de insultos, amenazas, acoso y agresiones, es educar a nuestrxs hijxs en el respeto y la educación. Así evitaremos que las nuevas generaciones se conviertan en intolerantes y gente de mierd4.#LGTBI #HappyPride",nhs
1409536554230505480,"Quiero mandar mi abrazo más fuerte a la comunidad LGBTI. Su lucha por SER, en libertad y sin exclusiones es un ejemplo para toda la sociedadCualquier proceso de liberación social tiene que contar con su participación o será incompleto . #OrgulloLGTBI",hs
1409229513855283205,"No dejemos que la propaganda LGTB manipule la mente de nuestros niños. Marcas infantiles, Disney, alimentos para niños, etc, están promoviendo su valores ""INCLUSIVOS"" a este segmento inocente. (1/4)#LGTBI #ninos #Twitter #DerechosHumanos",nhs
1412330434009120774,"Os cuesta mucho a algunos ver que es un asesinato homófobo cuando a una  persona le dan una paliza hasta muerte a grito de ""por maricón"".Mucho intelectual de izquierdas, mucha bandera LGTBI en el perfil pero sois sucnormales profundos.",nhs
1409540647695048704,"Día del orgullo, ¿por que? cuando “la  comunidad” #LGTBI deje de ser una comunidad y dejen de sentirse “diferentes” ellos mismos, sería lo mejor supongo; Pues ¿por que no sentir orgullo de lo que somos como personas? (Sin excluir).",nhs
1418643377394962433," Pero como puede decir eso, si están matando a chavalxs sólo por ser LGTB+. Y en plan paliza de ""manada"" nazi. Esta señora tiene 2 serios problemas: LGTB-fobia y maldad.",nhs
1409084920782262279,"Mi opinión de por qué hay que defender -no sólo en este mes, sino siempre- los #derechos del colectivo #LGTBI y #trans? No sólo por ser un colectivo especialmente vulnerable, que lo son, sino porque todos los seres humanos tienen los mismos #DerechosFundamentales. #OrgulloLGTBI",hs
1409253025999433728,"No me simpatiza quien se apropia de las cosas (menos de los medios de producción), así q quien pretenda hacerlo del movimiento feminista, va listaEl feminismo no es una etiqueta,ni reivindicar en su nombre derechos q se basan en lo q tienes en la entrepiernaViva la lucha #LGTBI",nhs
1417094955063988227,Las #agresioneshomófobas no han dejado de darse. No existía ese mundo de Oz en el que nada ocurría. La única diferencia es que ahora se está denunciando y exponiendo en redes. Que no se haya querido ver hasta ahora no quiere decir que no se estuviera agrediendo a personas #LGTBI,nhs
1410716278747238408,¡Que decepcionante vivir aquí! Que decepcionante es ver que todavía existen personas que tienen la mente tan cerrada y podrida! Es una lástima que el gobierno de nuestro país no haga nada por el pueblo! #Quierotuvoz #sevan #LGTB,nhs
1409501204237914116,El día está perfecto para permitir que tu FE mueva montañas!!! #pride #Pride2021 #Orgullo #Orgullo2021 #OrgulloLGTBI #OrgulloSiempre,hs
1412838597498134531,"Que pena, el colectivo LGTB con miedo de salir y sufrir una paliza y el resto del mundo preocupándose tan solo por un maldito partido",nhs
1409588654574432256,"si todo muy bonito con el tema del #OrgulloLGTBI pero tambien es un buen momento para recordarle al querido colectivo q las personas asexuales y parte de este, EXISTIMOS+",hs
1413116234942590980,"Los #LGTBI somos el 10% de la población.  Un partido político NUESTRO, que defienda nuestros intereses por encima de todo, tendría de 3 a 4 millones de votos. #unidossomosmasfuertes🏳️‍🌈 #LGTBIEspaña",hs
1409520460300234760,Feliz día del orgullo para mi y para todxs &lt;3 #PrideDay #Orgullo #Orgullo2021 #OrgulloLGTBI #PrideMonth,hs
1411621886744793094," No sé si eres una persona real, si es así no tienes respeto ninguno ni por ti ni por el colectivo #LGTB al apoyar a un partido que ve nuestras relaciones como algo de segunda. Allá tú con tu conciencia.",nhs
1412162972353499142,Que el colectivo #LGTBI sufre agresiones en #España es una realidad. Esto es innegable.Pero aún así me sorprende la rapidez de algunos (hasta ministros) en resolver el móvil de un ASESINATO en cuestión de horas. Antes que la Policia o los medios…DEP #Samuel. No hay consuelo.,nhs
1412356878491914243,"Sólo digo que si alguna vez me matan o me agreden por ser lesbiana o trans y mis padres no quieren ''politizar'' mi muerte, que os la sude. Salid a la calle, quemad cosas y gritad por mí.Sinceramente, estoy harta.#LGBT #LGTB",nhs
1409721644566859777,"Se terminó el día el orgullo gay. Se acabó porque ahora todos podemos cambiar de sexoSe termino la ley de violencia de género, porque pegas a tu mujer y después corriendo al juzgado y dices que quieres cambiar de sexo sin órmonas pero cambio de sexo Ole se acabó #LGtbi #jklm",nhs
1412536531055779845,"Que homosexuales, trans, etc... No puedan ir tranquilos por la calle es algo inadmisible, lucho por un dia sin discriminaciones por ser quien tu eres. #justiciaparasamuel #LGTBI 🏳️‍🌈",hs
1409643146951028745,Me encanta entrar a los estados de wsp y que la mayoría de mis contactos compartan imágenes sobre el día internacional del #OrgulloLGTBI ME ENCANTA!!!!🏳️‍🌈 ES POR AHÍ GENTE💪🏻,hs
1409525262249758727,"Nuestros derechos se persiguen, se luchan, se consiguen, y sobretodo se defienden.Feliz Orgullo y feliz vida, querides.❤️🧡💛💚💙💜#Orgullo2021 #OrgulloLGTBI #PrideMonth #LoveIsLove #HabraLeyTrans",hs
1412608074070831105, Que hasco de personas no se como puedo compartir el aire con ellos 🤮🤮🤮🤭🤮 como en pleno siglo 21 pasan estas cosas #LGTB 💙💚💛🧡💜🖤 #Pride,nhs
1415580200730087425," La diferencia entre vuestra polítizacion intentando diluir todo componente homofobo y la nuestra, es que nosotros queremos y usamos esta lucha para que no vuelvan a darse las condiciones para un nuevo asesinato homofobo, para que nadie sufra una paliza por ser lgtbi",hs
1414197055992606727," Vaya, vaya, los salvajes y violentos de la ultraizquierda, y los mierdas de los chiringuitos #LGTBI haciendo manifestaciones de becerros",nhs
1409573513644711939,"#OrgulloLGTBI #Orgullo2021  me parece bien, lo que no me parece bien es que veo mujeres jóvenes (lesbianas) besuqueándose con lengua apasionadamente en lugares públicos, me molesta tanto como ver heteros haciéndolo, eso es SHOW y lo hacen como moda y para mostrase, me molesta",nhs
1409439981295255553,"Por más igualdad real, respeto a la diversidad y avance en derechos. ¡Feliz día del #Orgullo2021  #LGTBI",hs
1411769538979434498," Y el imbécil gritando ""españoles contra lgtbi""Algunos centros educativos más preocupados por el nacional-catolicismo que por la educación en valores.En fin...#justiciaparasamuel #LGTBI",nhs
1411952619648696324," Sr. Almeida, ¿se refiere usted a los recursos de inconstitucionalidad presentados por el Partido Popular para intentar continuar con la discriminación legal contra las personas #LGTBI? Por fortuna, ustedes fracasaron y el Tribunal rechazó aquel odio, su odio, este odio que mata.",nhs
1413458739722661890, Ayer en el #Europarlamento ustedes a honrosa excepción de  apoyaron la discriminación al colectivo #LGTBI al negarse a votar a  sanciones a la #Hungria  #LGTBIfobica de Orbán ¿Apoyan ustedes la persecución del colectivo LGTBI?#PP #LGTBIfobia #JusticiaParaSamuel,nhs
1411976873580564483,"qué asco de mundo en el que tu sexualidad por algún motivo de mierda le molesta a gente random que ni conoces tanto como para que te peguen una paliza en la calle. ojalá las ""personas"" (porque no son ni media persona) anti lgbt+ desaparezcan por no haber evolucionado.",nhs
1412203937747382272,esk cualkier paliza k se le da a alguien x ser lgbt podría haber terminado así y no nos vamos a kedar callados esperando al próximo pq ningunx keremos ser Samuel y tenemos miedo y es así y todos los días nos enfrentamos a esto,nhs
1412563765544075267,Una puta vergüenza que en el siglo que estamos sigan pasando estas cosas “asesinan a un chico por ser homosexual“ y la otra “la policía atacando a los manifestantes” ; en cuanto me pase cualquier cosa me tomo la justicia por mi mano total…#LGTBI 🏳️‍🌈 #yotbsoyesechico,nhs
1409551694153895943,"Amad a quien queráis, que a nadie le importa a quien le entregas tu corazón. Amad orgullosamente. Pero amad, amad mucho, que la vida es mejor. #Orgullo2021 #OrgulloLGTBI",hs
1411788802478198785," Me lo creeré cuando condenes la persecución a la comunidad #LGTBI en #Cuba, #Rusia, #Iran #Palestina o #Siria,... ah ya, ya, perdona, vale, es que no gobierna el PP por ahi, no?Y además  ellos son tus amigos, claro, claro, como les vas a criticar, no he dicho nada. #LGTBIfobia",nhs
1418968123450052623," Señala a inmigrantes, señala al colectivo LGTBI, señala rojos etc, el otro día señalo hasta donde esta el director del jueves por si alguien quiere visitarlo.Si yo a usted la señalo y mañana le dan una paliza igual que le haya señalado previamente tiene algo que ver.",nhs
1413478931206787076," #soygayvotoVox porque SON LOS ÚNICOS QUE VAN A GARANTIZAR MI LIBERTAD SEXUAL Y SOBRE TODO DE PENSAMIENTO! LOS #LGTBI SOLO BUSCAN EL DINERO 💰! Que luchen en defensa de los gsys de países que aún los persiguen!! AQUÍ ESTÁ TODO HECHO,QUE SE DEJEN DE MENTIR!",nhs
1409467902751821827,"Que el amor sea amor en cualquiera de sus formas, sin prejuicios. Al final, todos merecemos sentirnos plenos. Feliz día del #OrgulloLGTBI 🏳️‍🌈",hs
1413530247224496130,llevo una pulsera LGTB siendo hetero para apoyar al colectivo? Sí. la llevo también para ver si algún homófobo me dice algo y le pego una paliza? Pues también.,nhs
1412059353390194697,"Un chaval de 24 años asesinado a golpes en España por el simple hecho de ser homosexual, madre mia parece que en vez de ir para alante vamos para atras,no nos cuesta nada respetar la orientacion sexual de la gente, tan dificil no es. #RESPETO #LGTBI",hs
1409478086450728963,"Ahora más que nunca tenemos que defender nuestros derechos, feliz  #OrgulloLGTBI y todxs a las manifestaciones #Pride2021",hs
1409649824052310020,"Me importa entre cero y nada el sexo de quien te enamores o por quien sientas atracción, no me importa que te sientas o seas, me relaciono con personas no con géneros ni orientaciones, no veo a ninguna persona del colectivo #LGTBI diferente a mí.",hs
1412360446816960513," Eres muy mierdas, te proteges detrás de un colectivo para poder atacar las creencias de los demás, nos pides respeto y aceptación, pero eso contigo no va. Espero q en Bcn te cojan uno de esos grupos de moros anti LGTB y te partan la puta boca, y así aprendas a valorar imbécil",nhs
1411103145401454599,"A que hora, es  mañana la manifestación por el hachazo de las pensiones? Ah no que se van a llenar las calles para,  el orgullo #LGTBI lo otro da igual segue tragando España. #pensiones #GobiernoDimision #Chiringuitotitular",nhs
