text,id,binary,multiclass
"Hoy comienzo un tratamiento que durará, al menos, 1 año. Tengo nervios, miedo, nostalgia pero a la vez mucha esperanza de que las cosas mejoren   Un día a la vez...",2403,Hope,Generalized Hope
"RT James,  che descubrí algo horrible. creo que el problema soy yo.",438,Not Hope,Not Hope
"Eric,  siii subió foto en el aeropuerto el otro dia ademas q no creo q subiera fotos si seguiría por aquí tbh",1344,Not Hope,Not Hope
Anhelo el día en el que deje de ser más transpiración que persona. ,7758,Hope,Unrealistic Hope
"Siguen saliendo noticias del 'Caso Negreira'. Esta vez se va un paso más allá, tal vez el definitivo, y es que la Fiscalía denunciará al FC Barcelona por corrupción continuada.  Era de esperar tras las informaciones que han ido saliendo. Habrá que seguir el caso de cerca. #URL#",4406,Not Hope,Not Hope
A nadie le desearía que se sienta como yo me siento siempre ,1719,Not Hope,Not Hope
"Algunas veces, escuchar una pieza de Bach es rezar una oración sin palabras.",5082,Not Hope,Not Hope
"Todos andamos como almas vagando en una oscuridad donde no podemos ver a nadie pero todos estamos ahí, ahí en ese lugar mísero y despiadado llamado sufrimiento, ansiedad, depresión.   Quien menos crees lleva una lucha interna en la cual cada día desearía rendirse. No estás sol@!",6216,Not Hope,Not Hope
"Al menos con esto desearía que dejaran de haber tantas de estas cosas en las tiendas de videojuegos, que ahora todo me lo tengo que comprar digital porque estas ocupan demasiado espacio en los estantes de las tiendas por las webas.",6256,Not Hope,Not Hope
"Nick,  A quien va señalar? si actuó solo, si espera que digan que petro utilizó dineros del narcotrafico para su campaña, se quedará esperando.",9015,Not Hope,Not Hope
"Alex,  siiii el limited tío estoy deseando que me llegue, ya lo enseñaré por aquí ",720,Hope,Generalized Hope
"Me funan si digo que no me gusto mucho the whale? Y que espere mas de acuerdo a lo que varios dijeron acá que era una obra maestrisima??? Desde mi vereda gorda quede como  con la película, pero tampoco me provoco nada mas",2751,Not Hope,Not Hope
"Nick y Joe, Rezo por él. Lo que necesites, amigo, acá estoy.",5809,Hope,Generalized Hope
"David y Michael, Ya ya… yo es que ya estoy acostumbrado a este tipo de comentarios entonces me la traen bastante al pairo  cual de todas mis mansiones quieres ver?  deseando dar una vuelta en tu yate, por las playas de Ibiza estaría bien  jjjj",722,Not Hope,Not Hope
"ESTOY LLORANDO BIEN A GUSTO, TE ESPERE TANTO TIEMPO.  PROMISE TE AMO, GRACIAS POR SALVARME LA VIDA  #URL#",42,Hope,Generalized Hope
"Se nos va la vida deseando ser otras personas, y este es el método de control más eficaz del patriarcado. El sistema nos controla hoy y nos ha controlado siempre con nuestro cuerpo  #URL#",3038,Not Hope,Not Hope
"God,  Te odio.  JAJAJAJAJAJAJA en realidad estoy dando gracias que cuando sacaron la ps5 me pilló a dos velas, porque ahora tendría un pisapapeles, las cosas como son. Pero que hayan ampliado otro puto mes la fecha de lanzamiento para PS4 me tortura. Mi pc está esperando los sims4.",5326,Not Hope,Not Hope
"Van saliendo cosillas que molestan, los ídolos de barro se caen y guerrillero arrepentido afirmo que no hay, amanecerá y veremos con la esperanza que solo se trate de un saboteo por la brillante actuación de Bukele  #URL#",2268,Not Hope,Not Hope
Tengo tantísimo sueño que ni cuando estoy enguayabada tengo tanto  que noche tan horrible,1834,Not Hope,Not Hope
"Sarah,  Totalmente de acuerdo. Una forma de ajustar a las mafias que patrocinan los ataques a la democracia, es un control férreo de la frontera, cero contrabando de productos bolivianos, control severo de ingreso de mercurio, control profundo del contrabando de oro hacia Bolivia, etc.",6401,Not Hope,Not Hope
"RT God,  A que santo le debo rezar para bailar Juan Luis Guerra a 2 centímetros de la boca de alguien que me quiera mucho?  ",8426,Not Hope,Not Hope
pues iba a estudiar mates pero creo que mejor me voy a echar la siesta,8274,Not Hope,Not Hope
"Todas, A mí me gustaría pero finalmente no podré por motivos de peso  Ojalá salga adelante y podáis animar a Paul,  en Praga y disfrutar de la ciudad, me parece una muy buena iniciativa, la APOYO ",5564,Hope,Generalized Hope
PASARLA BIEN? kieres ir a pasarla bien en donde se conmemora la MUERTE de MILES de mujeres? enfermo de mierda ojala t saquen la chucha en la marcha #URL#,5188,Hope,Unrealistic Hope
"David y Joe, Tranqui que es joda. Lo mío no, pero lo de maru si",2586,Not Hope,Not Hope
"Ese día no deje de pensar en ti y me pregunté que pasaba, cuando comenzó el año escolar espere a que asistieras pero nunca apareciste. El siguiente año nunca predecí que aparecieras de nuevo, lamentablemente no te acordaste de mi pero yo si",1604,Not Hope,Not Hope
buenos días pq creo q pase mi examen d historia ,1239,Hope,Generalized Hope
"Yo tengo la esperanza que vestirá la azul, tengo fe. #URL#",1483,Hope,Realistic Hope
"supuse que no lo viste, por eso te mencioné. no te preocupes. con mucho sueño y deseando llegar a casa… ¿y tú cielo? #URL#",7700,Hope,Generalized Hope
"Max,  A raiz de un tuit mio el sabado le mandaron este mensaje Lo conteste y todavia estoy esperando respuesta  Ah, y dejen de poner las respuestas tipo robot y traten bien a los clientes !!!! #URL#",8334,Not Hope,Not Hope
"Mike y Nick, Ojala jajaj igual yo al principio entendí que era empujarse fuera del supuesto ""ring"" pero al final fue full pvp",5140,Hope,Generalized Hope
"Joe y Michael, juajua mejor que nunca? sin deportes, sin agrandar la Bombonera, habiendo vendido jugadores como Samuel a más de 20 millones de dólares en el 1 a 1 y no agrando la Bombonera, Independiente sólo con la venta de Aguero se hizo un estadio nuevo de 0. #URL#",5584,Not Hope,Not Hope
"Matt,  También es cierto que a veces vamos ya con el hacha levantada pero claro si te pasa eso con el 90% de gente al final te sale todo, igualmente creo que en general notamos la diferencia  Obviamente no todo el mundo ",5850,Not Hope,Not Hope
lo borré en la mañana pq creo q mi papá tiene acceso a mi gmail  #URL# #URL#,3861,Not Hope,Not Hope
"Matt,  Esta la cosa complicada, mucho decontruido y sojas que está deseando que lo humillen.",1265,Not Hope,Not Hope
"No precisaba sacar el 5 de oro,bastaba tener una tarjeta de débito  los mejores 5 años de tu vida  #URL#",4404,Not Hope,Not Hope
deseando que sea esta noche pa llegar a casa y seguir pintando al poli de warhammer #URL#,8099,Hope,Realistic Hope
Que empiece ya!   Deseando saber la verdad! Frente a la manipulación y la desidia que produce los medios convencionales de este país enquistado. #URL#,4609,Not Hope,Not Hope
"De Octubre a Diciembre creo que no hay posibilidad de hacerle un análisis de trabajo al técnico respecto a la idea de juego, este semestre aunque hay varios jugadores del semestre anterior, no tiene los mismos hombres, incluso jugadores juveniles sin oportunidad antes.",2526,Not Hope,Not Hope
"""Si en dos años esta ciudad ha cambiado radicalmente, en los próximos años Granada será la ciudad en la que cualquier persona desearía vivir"" God y Mike, #GranadaYaFunciona El Independiente de Granada #URL#",8386,Not Hope,Not Hope
Inteligencia israelí denuncia comercio secreto de oro venezolano con Hezbolá  #URL#,5004,Not Hope,Not Hope
"Un honor presenciar, en el pasado #MWC23, el debate de nuestra VP Nick,  junto a Sarah y Ethan,  () y los estudiantes del programa Inclusive Coding acerca de la inclusión tecnológica.  ¡Deseando que vuestras grandes ideas se hagan realidad!  #URL#",3057,Hope,Generalized Hope
"Joe,  6 horas de sueño y 2 redbull para ir al gym. Te vale?",1154,Not Hope,Not Hope
Y a quien le importa los likes? Si subo una foto es pq me gusta no por esperar aprobación xd. #URL#,2634,Not Hope,Not Hope
Conseguí que mi amiga leyera salt friends y no saben cuando rezo para que se le olvide todo el llanto que le mande en audio por esta gatita. Si no han leído salt friends que están haciendo de su vida?? #URL#,7008,Not Hope,Not Hope
"Mike,  Es que twitter...  Pero sinceramente creo que es más saludable su incoherencia y violencia a el mundo de fantasía de ig",2464,Not Hope,Not Hope
No puedo esperar a que toda la vida cambies necesito mas acciones que palabras :((,2207,Not Hope,Not Hope
"manifiesto y rezo para que Cazzu apruebe mañana, así podamos festejar su cumple como tiene que ser",7789,Hope,Realistic Hope
"Peter,  Yo te deseo todo lo mejor jcc aceptaste a ser dt cuando ya nadie quería y demostraste levantarnos cuando todos abandonaban a Olimpia por no soportar más q te vaje bien y si será que llegas a enfrentarte a Olimpia deseo que gané tu equipo no quiero que Olimpia pierde",2767,Hope,Generalized Hope
"El día de hoy, inicié las actividades de la semana en los honores a la bandera en el Kínder Guadalupe Rhon de Hank en donde hicimos entrega de material de pintura para la rehabilitación de este espacio académico. Les deseo un feliz lunes, continuamos #TrabajandoDiarioXLaGrandeza. #URL#",8475,Hope,Generalized Hope
"RT Michael,  “Espere un momento. Ya le voy a cancelar su servicio. No tardaré”. #URL#",2815,Not Hope,Not Hope
"God,  voy a rezar tres ave maria para que dejes de ser tan tonta wey",5421,Not Hope,Not Hope
"Estoy cansada, ese hombre va a ser para mi quiera o no, toca manifestar, sacrificar, rezar, hacer lo que sea",5226,Not Hope,Not Hope
"Sam,  Anhelo que estés en un lugar donde te cuiden y te amen incondicionalmente, donde se desvelen por hacerte feliz y por curar tu corazón todos los días de la vida!!",4688,Hope,Generalized Hope
"Ben,  Estoy esperando a que los votantes del PRO salgan con ""no tiene experiencia"", ""no gestionó ni un kiosco"", ""no sabe nada de política"" y todas esas cosas que le dicen a los outsiders. Aparentemente, se necesitan 30 años viviendo del Estado para tener un cargo importante.",1875,Not Hope,Not Hope
"Tom,  Se vive en un país sin ley que no te defiende que puedes esperar de esos vagos Asambleístas ahora esa gente que va a la marcha como siempre son pagados que quieren vivir gratis",8241,Not Hope,Not Hope
AYUDA TODOS ESPERANDO EL ANUNCIO DEL CB Y NOS DIERON FUE EL SPOT 2 JKAjSJSANDS (llora),7666,Hope,Generalized Hope
"Unos mates, esperando que baje el calor para ordenar la casa",2546,Not Hope,Not Hope
"Peter y James, Pero a reiniciar con quien? Porque con este consejo he perdido toda la esperanza",5831,Hope,Generalized Hope
"Jack,  #FixDehya yo amo a dehya y me encanta su diseño y personalidad, la espere con ansias, y no se me hace justo que Hoyoverse le hayan echo eso y ponerla pocha nooo",5824,Not Hope,Not Hope
"Ethan,  Deseando irme a la playa a estar vuelta y vuelta ",3285,Hope,Realistic Hope
"Nuestro compromiso es hacer de Chile un país más justo e inclusivo y hoy avanzamos en ese camino. El Presidente Alex,  promulgó la #LeyTEA, concretando un anhelo de familias y personas con trastorno del espectro autista para vivir en igualdad de derechos. #URL#",5811,Hope,Realistic Hope
"ESPERÉ MÁS DE 4 AÑOS PARA TENER PROMISE EN SPOTIFY Y HOY ESTAMOS A 50 MINUTOS, NO LO PUEDO CREER, ESTÁ PASANDO.  #PromiseChristmasLove PROMISE IS COMING CHRISTMAS LOVE IS COMING #URL#",1695,Not Hope,Not Hope
"#Opinión  ""Llegaron personas del otro extremo del mundo, y sin saber quién eras, pusieron en riesgo sus vidas para salvar la tuya"", escribe God,  en 'Esperanza' #URL#",1078,Not Hope,Not Hope
Poder he podido pero tenia tanto sueño que me he vuelto a dormir  Esta noche sue vuelve a intentar  #URL#,3655,Not Hope,Not Hope
"God y Nick, Entonces?? Qué es lo que estás debatiendo?? Pq ha dado una opinión y estarías faltando al libertad de expresión. Y creo que lo más importante aquí, son las amenazas por opinar. Pero si ese tema no lo quieres tocar, no veo que más se tiene aquí que debatir la verdad.",9121,Not Hope,Not Hope
Vine a renovar mi licencia de conducir... No pensé que tardaría tanto y aquí me ven sentada... Esperando desde hace casi 1 hora y me falta probablemente esperar una más y con panza rugiendo (literal) del hambre jajajajaja,7958,Not Hope,Not Hope
"6 meses... este hombre está a nada de matarla, ojalá pueda alejarse de esa persona que ni merece estar cerca de su hijo. Cuantos maltratadores saldrían  a la luz si hubiesen cámaras en todos lados #URL#",2139,Not Hope,Not Hope
"RT God,  La verdad que no me gusta , pero ojalá llueva, sin que se inundan las calles y no corten la luz obvio",2226,Hope,Realistic Hope
"Matt,  La que vive sin importar lo que digan los demás.   El problema sería si ella es menor de edad  ¿Te acuerdas cuando te obligaban a ir a misa y rezar el Rosario todas las noches sino te ibas al infierno?",2159,Not Hope,Not Hope
Soñó volar conmigo en un pegaso Y tiene el corazón hecho pedazos Su sentencia la firmo un abrazo Y el veneno de mis besos fue su fracaso Hoy camina moribunda herida En este callejón sin salida Sin rumbo toda perdida Deseando perder la vida #URL#,90,Not Hope,Not Hope
"Todas, Mientras Sarah,  sigue esperando al cobrador de la UTE, nosotros estamos invirtiendo 2.5: millones de dólares diarios en Rutas Nacionales. #URL#",7192,Not Hope,Not Hope
"Me voy a dormir, no sin antes contar que por fin después de 3 años y unos 3 meses mi bb se ha ido solito a dormir a su cama  esperé tanto este momento... ",8169,Not Hope,Not Hope
"RT Jack,  Marzo del año pasado, fue sin duda el tercer mes más triste de toda mi vida. Anhelo este año sea muy bonito, me lo merezco ",4154,Hope,Generalized Hope
"estuve presente en su primer tour, pero ahora dudo que esté presente en el último tour como banda y me duele un monton  les deseo lo mejor de los éxitos porque se lo merecen tantísimo #URL#",3023,Hope,Generalized Hope
"Ethan y John, De nada Victoria. Es lo menos que podemos hacer teniendo en cuenta la responsabilidad que ustedes, los ciudadanos, nos dan cuando eligen. Saludos y ojalá siga todo bien!!!",2411,Hope,Generalized Hope
"Sam,  Tranquilidad, felicidad de que se haga justicia, y anhelo de que se haga en mi país",6658,Hope,Realistic Hope
"Michael,  La mayoría de gustemaltecos son cristofascistas.Yo también lo fuí. Gracias a un gran.psiquiatra pude superarlo. Cuanto desearía que todo nuestro pueblo lo hiciera. #URL#",4785,Not Hope,Not Hope
"RT Peter,  ""Quien te regala paz en estos tiempos, vale oro"".ca",5660,Not Hope,Not Hope
Recomienden Santos para rezar q mañana tengo examen y no he estudiado,335,Not Hope,Not Hope
"no mames, como desearía verla para pedirle perdón por todo",2275,Not Hope,Not Hope
"RT Peter,  POR FAVOR REZO PARA PODER CAMBIARME AL CURSO DE SOFI",2323,Hope,Realistic Hope
todo lo que anhelo en esta vida es un amor tan bonito como el de mis papás,1081,Hope,Unrealistic Hope
Lo cogido mentalmente que hay que estar para admirar/anhelar la sociedad yankee,1447,Not Hope,Not Hope
"Mike,  Y sin quitar que mientras su papá con su ""sueldo de mierda"" (discutible) pudo costear todo eso, la mayoría no tenía ni pa darle zapatos a sus hijos. Al final estos culiaos son un monumento al individualismo y al salvate solo al anhelar periodos que son objetivamente peores",5761,Not Hope,Not Hope
A mi Romina deseando un feliz comienzo de clases a sus hijas me causa más rechazo aun. Quiere jugar a la lastima y da asco #GranHermanoAr #gh23 #gh22 #gh2023,2032,Not Hope,Not Hope
"Ahora solo queda rezar porque ikon venga otro día que no sea el ocho de junio,,,",7294,Not Hope,Not Hope
