text,binary,multiclass,id
RT #USER# hay momentos en mi vida donde he sido tan feliz q desearía poder revivirlos una y otra vez,Hope,Unrealistic Hope,7043
#USER# #USER# #USER# Esos corresponsales de prensa no vieron cómo fueron apedreados? No escucharon sus testimonios??Objetivamente me parece qué hay una responsabilidad de ambos lados. Se deben esperar las investigaciones.,Not Hope,Not Hope,4880
"#USER# #USER# Ahora si salis con un asiento de mierda, sentis molestias y o se te duerme el bicho y todo seguis dandole rosca horas sobre el sillin, no espere tener ningun problema.",Not Hope,Not Hope,4723
Rezo porque 3 personas de aquí no se vayan #URL#,Hope,Generalized Hope,5038
"39. La caja de Pandora (2007). Ese bizcocho lleno de moho me recuerda a un puzle. Supone una mejoría de la fórmula planteada por su predecesor. Los puzles son más complicados y la trama es mucho más interesante, especialmente en su tercio final. Deseando seguir esta aventura. #URL#",Hope,Realistic Hope,4906
Ojalá fuera cierto. Vamos a quedar eliminados y los arrodillados por boletas e indumentaria van a salir a decir que en las buenas y en las malas mucho más. #URL#,Hope,Unrealistic Hope,331
"Hoy comienzo un tratamiento que durará, al menos, 1 año. Tengo nervios, miedo, nostalgia pero a la vez mucha esperanza de que las cosas mejoren ❤️‍🩹  Un día a la vez...",Hope,Generalized Hope,2403
RT #USER# che descubrí algo horrible. creo que el problema soy yo.,Not Hope,Not Hope,438
#USER# siii subió foto en el aeropuerto el otro dia ademas q no creo q subiera fotos si seguiría por aquí tbh,Not Hope,Not Hope,1344
Anhelo el día en el que deje de ser más transpiración que persona. 🙏🏼,Hope,Unrealistic Hope,7758
"Siguen saliendo noticias del 'Caso Negreira'. Esta vez se va un paso más allá, tal vez el definitivo, y es que la Fiscalía denunciará al FC Barcelona por corrupción continuada.  Era de esperar tras las informaciones que han ido saliendo. Habrá que seguir el caso de cerca. #URL#",Not Hope,Not Hope,4406
A nadie le desearía que se sienta como yo me siento siempre 😞🥲,Not Hope,Not Hope,1719
"Algunas veces, escuchar una pieza de Bach es rezar una oración sin palabras.",Not Hope,Not Hope,5082
"Todos andamos como almas vagando en una oscuridad donde no podemos ver a nadie pero todos estamos ahí, ahí en ese lugar mísero y despiadado llamado sufrimiento, ansiedad, depresión.   Quien menos crees lleva una lucha interna en la cual cada día desearía rendirse. No estás sol@!",Not Hope,Not Hope,6216
"Al menos con esto desearía que dejaran de haber tantas de estas cosas en las tiendas de videojuegos, que ahora todo me lo tengo que comprar digital porque estas ocupan demasiado espacio en los estantes de las tiendas por las webas.",Not Hope,Not Hope,6256
"#USER# A quien va señalar? si actuó solo, si espera que digan que petro utilizó dineros del narcotrafico para su campaña, se quedará esperando.",Not Hope,Not Hope,9015
"#USER# siiii el limited tío estoy deseando que me llegue, ya lo enseñaré por aquí 🫶🏻",Hope,Generalized Hope,720
"Me funan si digo que no me gusto mucho the whale? Y que espere mas de acuerdo a lo que varios dijeron acá que era una obra maestrisima??? Desde mi vereda gorda quede como 😶 con la película, pero tampoco me provoco nada mas",Not Hope,Not Hope,2751
"#USER# #USER# Rezo por él. Lo que necesites, amigo, acá estoy.",Hope,Generalized Hope,5809
"#USER# #USER# Ya ya… yo es que ya estoy acostumbrado a este tipo de comentarios entonces me la traen bastante al pairo 😂 cual de todas mis mansiones quieres ver? 🙌 deseando dar una vuelta en tu yate, por las playas de Ibiza estaría bien 🌴 jjjj",Not Hope,Not Hope,722
"ESTOY LLORANDO BIEN A GUSTO, TE ESPERE TANTO TIEMPO.  PROMISE TE AMO, GRACIAS POR SALVARME LA VIDA ❤️‍🩹 #URL#",Hope,Generalized Hope,42
"Se nos va la vida deseando ser otras personas, y este es el método de control más eficaz del patriarcado. El sistema nos controla hoy y nos ha controlado siempre con nuestro cuerpo 🙌✊👏 #URL#",Not Hope,Not Hope,3038
"#USER# Te odio.  JAJAJAJAJAJAJA en realidad estoy dando gracias que cuando sacaron la ps5 me pilló a dos velas, porque ahora tendría un pisapapeles, las cosas como son. Pero que hayan ampliado otro puto mes la fecha de lanzamiento para PS4 me tortura. Mi pc está esperando los sims4.🤦🏻‍♀️",Not Hope,Not Hope,5326
"Van saliendo cosillas que molestan, los ídolos de barro se caen y guerrillero arrepentido afirmo que no hay, amanecerá y veremos con la esperanza que solo se trate de un saboteo por la brillante actuación de Bukele  #URL#",Not Hope,Not Hope,2268
Tengo tantísimo sueño que ni cuando estoy enguayabada tengo tanto 😞 que noche tan horrible🥴,Not Hope,Not Hope,1834
"#USER# Totalmente de acuerdo. Una forma de ajustar a las mafias que patrocinan los ataques a la democracia, es un control férreo de la frontera, cero contrabando de productos bolivianos, control severo de ingreso de mercurio, control profundo del contrabando de oro hacia Bolivia, etc.",Not Hope,Not Hope,6401
RT #USER# A que santo le debo rezar para bailar Juan Luis Guerra a 2 centímetros de la boca de alguien que me quiera mucho?  🥹,Not Hope,Not Hope,8426
pues iba a estudiar mates pero creo que mejor me voy a echar la siesta,Not Hope,Not Hope,8274
"#USER# #USER# #USER# #USER# #USER# #USER# #USER# A mí me gustaría pero finalmente no podré por motivos de peso 😥😓 Ojalá salga adelante y podáis animar a #USER# en Praga y disfrutar de la ciudad, me parece una muy buena iniciativa, la APOYO 💪🏻💙",Hope,Generalized Hope,5564
PASARLA BIEN? kieres ir a pasarla bien en donde se conmemora la MUERTE de MILES de mujeres? enfermo de mierda ojala t saquen la chucha en la marcha #URL#,Hope,Unrealistic Hope,5188
"#USER# #USER# Tranqui que es joda. Lo mío no, pero lo de maru si",Not Hope,Not Hope,2586
"Ese día no deje de pensar en ti y me pregunté que pasaba, cuando comenzó el año escolar espere a que asistieras pero nunca apareciste. El siguiente año nunca predecí que aparecieras de nuevo, lamentablemente no te acordaste de mi pero yo si",Not Hope,Not Hope,1604
buenos días pq creo q pase mi examen d historia 😈,Hope,Generalized Hope,1239
"Yo tengo la esperanza que vestirá la azul, tengo fe. #URL#",Hope,Realistic Hope,1483
"supuse que no lo viste, por eso te mencioné. no te preocupes. con mucho sueño y deseando llegar a casa… ¿y tú cielo? #URL#",Hope,Generalized Hope,7700
"#USER# A raiz de un tuit mio el sabado le mandaron este mensaje Lo conteste y todavia estoy esperando respuesta 😡 Ah, y dejen de poner las respuestas tipo robot y traten bien a los clientes !!!! #URL#",Not Hope,Not Hope,8334
"#USER# #USER# Ojala jajaj igual yo al principio entendí que era empujarse fuera del supuesto ""ring"" pero al final fue full pvp",Hope,Generalized Hope,5140
"#USER# #USER# juajua mejor que nunca? sin deportes, sin agrandar la Bombonera, habiendo vendido jugadores como Samuel a más de 20 millones de dólares en el 1 a 1 y no agrando la Bombonera, Independiente sólo con la venta de Aguero se hizo un estadio nuevo de 0. #URL#",Not Hope,Not Hope,5584
"#USER# También es cierto que a veces vamos ya con el hacha levantada pero claro si te pasa eso con el 90% de gente al final te sale todo, igualmente creo que en general notamos la diferencia  Obviamente no todo el mundo 😂",Not Hope,Not Hope,5850
lo borré en la mañana pq creo q mi papá tiene acceso a mi gmail 😹 #URL# #URL#,Not Hope,Not Hope,3861
"#USER# Esta la cosa complicada, mucho decontruido y sojas que está deseando que lo humillen.",Not Hope,Not Hope,1265
"No precisaba sacar el 5 de oro,bastaba tener una tarjeta de débito 😎 los mejores 5 años de tu vida 🙌🏻 #URL#",Not Hope,Not Hope,4404
deseando que sea esta noche pa llegar a casa y seguir pintando al poli de warhammer #URL#,Hope,Realistic Hope,8099
Que empiece ya! @CanalRed_TV  Deseando saber la verdad! Frente a la manipulación y la desidia que produce los medios convencionales de este país enquistado. #URL#,Not Hope,Not Hope,4609
"De Octubre a Diciembre creo que no hay posibilidad de hacerle un análisis de trabajo al técnico respecto a la idea de juego, este semestre aunque hay varios jugadores del semestre anterior, no tiene los mismos hombres, incluso jugadores juveniles sin oportunidad antes.",Not Hope,Not Hope,2526
"""Si en dos años esta ciudad ha cambiado radicalmente, en los próximos años Granada será la ciudad en la que cualquier persona desearía vivir"" #USER# #USER# #GranadaYaFunciona El Independiente de Granada #URL#",Not Hope,Not Hope,8386
Inteligencia israelí denuncia comercio secreto de oro venezolano con Hezbolá  #URL#,Not Hope,Not Hope,5004
"Un honor presenciar, en el pasado #MWC23, el debate de nuestra VP #USER# junto a #USER# #USER#  (@fundsantaclara) y los estudiantes del programa Inclusive Coding👩‍💻 acerca de la inclusión tecnológica.  ¡Deseando que vuestras grandes ideas se hagan realidad! 👏 #URL#",Hope,Generalized Hope,3057
#USER# 6 horas de sueño y 2 redbull para ir al gym. Te vale?,Not Hope,Not Hope,1154
Y a quien le importa los likes? Si subo una foto es pq me gusta no por esperar aprobación xd. #URL#,Not Hope,Not Hope,2634
Conseguí que mi amiga leyera salt friends y no saben cuando rezo para que se le olvide todo el llanto que le mande en audio por esta gatita. Si no han leído salt friends que están haciendo de su vida?? #URL#,Not Hope,Not Hope,7008
#USER# Es que twitter... 💀💀💀 Pero sinceramente creo que es más saludable su incoherencia y violencia a el mundo de fantasía de ig,Not Hope,Not Hope,2464
No puedo esperar a que toda la vida cambies necesito mas acciones que palabras :((,Not Hope,Not Hope,2207
"manifiesto y rezo para que Cazzu apruebe mañana, así podamos festejar su cumple como tiene que ser",Hope,Realistic Hope,7789
#USER# Yo te deseo todo lo mejor jcc aceptaste a ser dt cuando ya nadie quería y demostraste levantarnos cuando todos abandonaban a Olimpia por no soportar más q te vaje bien y si será que llegas a enfrentarte a Olimpia deseo que gané tu equipo no quiero que Olimpia pierde,Hope,Generalized Hope,2767
"El día de hoy, inicié las actividades de la semana en los honores a la bandera en el Kínder Guadalupe Rhon de Hank en donde hicimos entrega de material de pintura para la rehabilitación de este espacio académico. Les deseo un feliz lunes, continuamos #TrabajandoDiarioXLaGrandeza. #URL#",Hope,Generalized Hope,8475
RT #USER# “Espere un momento. Ya le voy a cancelar su servicio. No tardaré”. #URL#,Not Hope,Not Hope,2815
#USER# voy a rezar tres ave maria para que dejes de ser tan tonta wey,Not Hope,Not Hope,5421
"Estoy cansada, ese hombre va a ser para mi quiera o no, toca manifestar, sacrificar, rezar, hacer lo que sea",Not Hope,Not Hope,5226
"#USER# Anhelo que estés en un lugar donde te cuiden y te amen incondicionalmente, donde se desvelen por hacerte feliz y por curar tu corazón todos los días de la vida!!🫶🧡",Hope,Generalized Hope,4688
"#USER# Estoy esperando a que los votantes del PRO salgan con ""no tiene experiencia"", ""no gestionó ni un kiosco"", ""no sabe nada de política"" y todas esas cosas que le dicen a los outsiders. Aparentemente, se necesitan 30 años viviendo del Estado para tener un cargo importante.",Not Hope,Not Hope,1875
#USER# Se vive en un país sin ley que no te defiende que puedes esperar de esos vagos Asambleístas ahora esa gente que va a la marcha como siempre son pagados que quieren vivir gratis,Not Hope,Not Hope,8241
AYUDA TODOS ESPERANDO EL ANUNCIO DEL CB Y NOS DIERON FUE EL SPOT 2 JKAjSJSANDS (llora),Hope,Generalized Hope,7666
"Unos mates, esperando que baje el calor para ordenar la casa",Not Hope,Not Hope,2546
#USER# #USER# Pero a reiniciar con quien? Porque con este consejo he perdido toda la esperanza,Hope,Generalized Hope,5831
"#USER# #FixDehya yo amo a dehya y me encanta su diseño y personalidad, la espere con ansias, y no se me hace justo que Hoyoverse le hayan echo eso y ponerla pocha nooo",Not Hope,Not Hope,5824
#USER# Deseando irme a la playa a estar vuelta y vuelta 😳,Hope,Realistic Hope,3285
"Nuestro compromiso es hacer de Chile un país más justo e inclusivo y hoy avanzamos en ese camino. El Presidente #USER# promulgó la #LeyTEA, concretando un anhelo de familias y personas con trastorno del espectro autista para vivir en igualdad de derechos. #URL#",Hope,Realistic Hope,5811
"ESPERÉ MÁS DE 4 AÑOS PARA TENER PROMISE EN SPOTIFY Y HOY ESTAMOS A 50 MINUTOS, NO LO PUEDO CREER, ESTÁ PASANDO.  #PromiseChristmasLove PROMISE IS COMING CHRISTMAS LOVE IS COMING #URL#",Not Hope,Not Hope,1695
"#Opinión 🖋 ""Llegaron personas del otro extremo del mundo, y sin saber quién eras, pusieron en riesgo sus vidas para salvar la tuya"", escribe #USER# en 'Esperanza' #URL#",Not Hope,Not Hope,1078
Poder he podido pero tenia tanto sueño que me he vuelto a dormir  Esta noche sue vuelve a intentar 😭 #URL#,Not Hope,Not Hope,3655
"#USER# #USER# Entonces?? Qué es lo que estás debatiendo?? Pq ha dado una opinión y estarías faltando al libertad de expresión. Y creo que lo más importante aquí, son las amenazas por opinar. Pero si ese tema no lo quieres tocar, no veo que más se tiene aquí que debatir la verdad.",Not Hope,Not Hope,9121
Vine a renovar mi licencia de conducir... No pensé que tardaría tanto y aquí me ven sentada... Esperando desde hace casi 1 hora y me falta probablemente esperar una más y con panza rugiendo (literal) del hambre jajajajaja,Not Hope,Not Hope,7958
"6 meses... este hombre está a nada de matarla, ojalá pueda alejarse de esa persona que ni merece estar cerca de su hijo. Cuantos maltratadores saldrían  a la luz si hubiesen cámaras en todos lados #URL#",Not Hope,Not Hope,2139
"RT #USER# La verdad que no me gusta , pero ojalá llueva, sin que se inundan las calles y no corten la luz obvio",Hope,Realistic Hope,2226
#USER# La que vive sin importar lo que digan los demás.   El problema sería si ella es menor de edad  ¿Te acuerdas cuando te obligaban a ir a misa y rezar el Rosario todas las noches sino te ibas al infierno?,Not Hope,Not Hope,2159
Soñó volar conmigo en un pegaso Y tiene el corazón hecho pedazos Su sentencia la firmo un abrazo Y el veneno de mis besos fue su fracaso Hoy camina moribunda herida En este callejón sin salida Sin rumbo toda perdida Deseando perder la vida #URL#,Not Hope,Not Hope,90
"#USER# #USER# #USER# #USER# #USER# #USER# Mientras #USER# sigue esperando al cobrador de la UTE, nosotros estamos invirtiendo 2.5: millones de dólares diarios en Rutas Nacionales. #URL#",Not Hope,Not Hope,7192
"Me voy a dormir, no sin antes contar que por fin después de 3 años y unos 3 meses mi bb se ha ido solito a dormir a su cama 😭 esperé tanto este momento... 🥹🥲",Not Hope,Not Hope,8169
"RT #USER# Marzo del año pasado, fue sin duda el tercer mes más triste de toda mi vida. Anhelo este año sea muy bonito, me lo merezco 🫶🏻",Hope,Generalized Hope,4154
"estuve presente en su primer tour, pero ahora dudo que esté presente en el último tour como banda y me duele un monton 💔 les deseo lo mejor de los éxitos porque se lo merecen tantísimo #URL#",Hope,Generalized Hope,3023
"#USER# #USER# De nada Victoria. Es lo menos que podemos hacer teniendo en cuenta la responsabilidad que ustedes, los ciudadanos, nos dan cuando eligen. Saludos y ojalá siga todo bien!!!",Hope,Generalized Hope,2411
"#USER# Tranquilidad, felicidad de que se haga justicia, y anhelo de que se haga en mi país",Hope,Realistic Hope,6658
#USER# La mayoría de gustemaltecos son cristofascistas.Yo también lo fuí. Gracias a un gran.psiquiatra pude superarlo. Cuanto desearía que todo nuestro pueblo lo hiciera. #URL#,Not Hope,Not Hope,4785
